48.61,67.96
47.84,59.94
79.23,12.93
78.54,26.61
34.76,182.67
74.92,81.42
32.14,41.46
60.44,4.07
29.25,143.23
33.14,47.68
65.38,41.05
76.00,29.83
75.92,38.72
29.79,16.44
49.38,189.08
35.06,126.97
35.98,133.25
63.76,159.47
25.53,147.28
52.80,193.17
29.81,179.91
53.35,2.16
33.88,90.63
32.08,84.38
79.08,136.81
48.04,140.62
21.71,199.41
53.06,9.06
66.46,113.95
75.93,82.13
53.44,174.15
63.42,184.97
63.24,104.38
61.76,80.22
31.88,152.10
49.32,129.34
21.94,59.37
41.45,162.39
58.43,172.33
77.69,151.85
52.64,99.03
50.73,165.69
43.86,20.60
39.41,87.05
73.77,45.73
47.01,76.42
50.71,13.80
78.81,26.74
76.56,150.28
34.63,45.37
59.55,96.44
28.62,15.10
48.63,148.49
57.77,88.13
26.05,34.29
67.55,133.48
76.84,158.59
41.79,116.73
70.42,27.92
37.58,103.16
23.28,110.43
62.97,56.25
72.16,57.89
65.39,92.34
39.64,47.03
49.68,34.29
73.35,127.41
56.29,30.81
72.47,121.01
20.52,116.25
75.02,141.35
73.50,82.42
78.73,189.82
64.60,80.99
71.11,130.56
32.45,35.14
23.85,12.23
78.83,46.02
41.03,21.76
39.42,149.48
23.05,175.62
75.89,112.37
24.56,5.97
70.97,81.31
70.84,197.65
32.64,44.83
33.16,36.43
56.36,84.20
46.12,61.68
23.58,133.10
42.78,108.52
62.17,52.51
77.02,67.37
26.34,178.80
59.49,131.80
67.39,169.36
47.96,111.65
47.19,151.43
31.06,55.12
43.51,132.79
57.59,26.69
42.50,110.18
27.28,123.84
77.20,136.84
58.27,20.53
74.14,162.61
35.57,91.36
22.25,92.71
26.00,15.17
66.83,120.55
58.46,75.29
56.50,173.42
54.51,42.41
68.34,54.41
49.14,12.13
26.25,138.98
57.30,107.15
45.15,189.79
33.80,63.30
64.75,68.86
31.04,169.46
21.63,166.27
32.69,37.26
34.77,60.74
78.56,141.09
50.98,107.28
20.65,30.03
46.04,36.59
48.67,70.70
75.72,61.10
40.89,192.80
73.50,34.27
41.34,47.20
22.09,63.64
54.23,111.35
39.80,4.22
73.66,117.75
23.44,23.37
29.60,193.73
53.25,46.84
27.13,26.70
31.96,118.89
27.57,2.81
37.22,18.98
50.68,1.05
69.70,181.56
73.21,198.10
79.42,92.61
27.06,74.82
25.47,77.53
53.93,10.97
75.33,4.64
20.76,141.56
22.31,9.46
33.52,25.40
77.48,197.48
40.74,51.04
20.16,198.66
59.95,114.73
32.92,19.86
52.33,108.72
41.94,26.84
56.49,173.05
35.41,163.74
45.68,31.81
42.04,86.04
23.70,155.42
45.39,140.87
60.46,178.90
78.97,76.12
30.09,8.20
72.87,72.62
57.58,119.37
58.68,162.16
64.60,58.65
45.48,112.32
24.14,187.24
72.08,67.35
69.92,23.62
70.02,24.71
28.36,45.92
53.91,17.03
79.02,198.11
34.46,188.10
49.53,161.60
74.03,35.67
40.95,111.35
26.12,67.50
68.16,142.79
28.52,103.35
72.09,93.32
56.06,107.78
70.31,40.95
42.12,162.86
68.13,178.55
51.70,151.07
